customer_id,first_name,last_name,email,active,create_date,store_id,total_payments,total_revenue,average_payment,last_payment_date
507,Edgar,Rhoads,edgar.rhoads@sakilacustomer.org,1,2006-02-14,2,23,89.77,3.9030434782608694,2007-04-30 03:31:18.996577
156,Bertha,Ferguson,bertha.ferguson@sakilacustomer.org,1,2006-02-14,1,23,89.77,3.9030434782608694,2007-04-30 19:02:19.996577
69,Judy,Gray,judy.gray@sakilacustomer.org,1,2006-02-14,2,23,89.77,3.9030434782608694,2007-05-14 13:44:29.996577
463,Darrell,Power,darrell.power@sakilacustomer.org,1,2006-02-14,2,24,89.76,3.74,2007-04-30 18:50:43.996577
34,Rebecca,Scott,rebecca.scott@sakilacustomer.org,1,2006-02-14,2,24,89.76,3.74,2007-04-30 09:45:59.996577
361,Lawrence,Lawton,lawrence.lawton@sakilacustomer.org,1,2006-02-14,2,29,89.71,3.093448275862069,2007-05-14 13:44:29.996577
247,Stella,Moreno,stella.moreno@sakilacustomer.org,1,2006-02-14,1,19,88.81,4.67421052631579,2007-04-28 12:17:04.996577
249,Dora,Medina,dora.medina@sakilacustomer.org,1,2006-02-14,2,19,88.81,4.67421052631579,2007-04-28 09:01:48.996577
33,Anna,Hill,anna.hill@sakilacustomer.org,1,2006-02-14,2,20,88.8,4.44,2007-05-14 13:44:29.996577
375,Aaron,Selby,aaron.selby@sakilacustomer.org,1,2006-02-14,2,20,88.8,4.44,2007-04-29 23:35:29.996577
415,Glenn,Pullen,glenn.pullen@sakilacustomer.org,1,2006-02-14,1,22,88.78,4.035454545454545,2007-04-30 11:20:43.996577
60,Mildred,Bailey,mildred.bailey@sakilacustomer.org,1,2006-02-14,1,22,88.78,4.035454545454545,2007-05-14 13:44:29.996577
231,Georgia,Jacobs,georgia.jacobs@sakilacustomer.org,1,2006-02-14,1,23,88.77,3.8595652173913044,2007-04-30 06:35:07.996577
53,Heather,Morris,heather.morris@sakilacustomer.org,1,2006-02-14,1,24,88.76,3.6983333333333333,2007-05-14 13:44:29.996577
133,Pauline,Henry,pauline.henry@sakilacustomer.org,1,2006-02-14,1,25,88.75,3.55,2007-04-30 10:16:14.996577
72,Theresa,Watson,theresa.watson@sakilacustomer.org,1,2006-02-14,2,27,88.73,3.2862962962962965,2007-04-30 19:33:44.996577
17,Donna,Thompson,donna.thompson@sakilacustomer.org,1,2006-02-14,1,18,87.82,4.878888888888889,2007-04-30 22:11:58.996577
203,Tara,Ryan,tara.ryan@sakilacustomer.org,1,2006-02-14,1,19,87.81,4.6215789473684215,2007-04-30 03:49:58.996577
523,Harvey,Guajardo,harvey.guajardo@sakilacustomer.org,1,2006-02-14,1,20,87.8,4.39,2007-04-30 06:09:24.996577
305,Richard,Mccrary,richard.mccrary@sakilacustomer.org,1,2006-02-14,1,20,87.8,4.39,2007-04-30 07:54:22.996577
476,Derrick,Bourque,derrick.bourque@sakilacustomer.org,1,2006-02-14,1,20,87.8,4.39,2007-05-14 13:44:29.996577
547,Kurt,Emmons,kurt.emmons@sakilacustomer.org,1,2006-02-14,1,20,87.8,4.39,2007-04-29 21:01:20.996577
226,Maureen,Little,maureen.little@sakilacustomer.org,1,2006-02-14,2,21,87.79,4.180476190476191,2007-04-29 12:33:38.996577
189,Loretta,Carpenter,loretta.carpenter@sakilacustomer.org,1,2006-02-14,1,21,87.79,4.180476190476191,2007-04-30 22:47:27.996577
130,Charlotte,Hunter,charlotte.hunter@sakilacustomer.org,1,2006-02-14,1,22,87.78,3.99,2007-04-30 20:47:42.996577
597,Freddie,Duggan,freddie.duggan@sakilacustomer.org,1,2006-02-14,1,23,87.77,3.816086956521739,2007-05-14 13:44:29.996577
351,Jack,Foust,jack.foust@sakilacustomer.org,1,2006-02-14,1,23,87.77,3.816086956521739,2007-04-30 19:49:25.996577
509,Raul,Fortier,raul.fortier@sakilacustomer.org,1,2006-02-14,1,18,86.82,4.823333333333333,2007-04-30 22:53:26.996577
478,Lewis,Lyman,lewis.lyman@sakilacustomer.org,1,2006-02-14,1,19,86.81,4.568947368421052,2007-04-30 20:08:14.996577
501,Ruben,Geary,ruben.geary@sakilacustomer.org,1,2006-02-14,1,19,86.81,4.568947368421052,2007-04-30 17:07:54.996577
238,Nellie,Garrett,nellie.garrett@sakilacustomer.org,1,2006-02-14,1,19,86.81,4.568947368421052,2007-04-30 10:52:45.996577
195,Vanessa,Sims,vanessa.sims@sakilacustomer.org,1,2006-02-14,1,19,86.81,4.568947368421052,2007-04-30 15:58:57.996577
67,Kelly,Torres,kelly.torres@sakilacustomer.org,1,2006-02-14,1,20,86.8,4.34,2007-04-30 04:01:51.996577
169,Erica,Matthews,erica.matthews@sakilacustomer.org,0,2006-02-14,2,20,86.8,4.34,2007-04-30 11:12:06.996577
217,Agnes,Bishop,agnes.bishop@sakilacustomer.org,1,2006-02-14,2,21,86.79,4.132857142857143,2007-04-30 15:42:03.996577
232,Constance,Reid,constance.reid@sakilacustomer.org,1,2006-02-14,2,23,86.77,3.772608695652174,2007-04-30 21:07:14.996577
101,Peggy,Myers,peggy.myers@sakilacustomer.org,1,2006-02-14,1,23,86.77,3.772608695652174,2007-05-14 13:44:29.996577
419,Chad,Carbone,chad.carbone@sakilacustomer.org,1,2006-02-14,1,24,86.76,3.615,2007-04-30 20:50:26.996577
228,Allison,Stanley,allison.stanley@sakilacustomer.org,1,2006-02-14,2,25,86.75,3.47,2007-05-14 13:44:29.996577
561,Ian,Still,ian.still@sakilacustomer.org,1,2006-02-14,2,25,86.75,3.47,2007-05-14 13:44:29.996577
208,Lucy,Wheeler,lucy.wheeler@sakilacustomer.org,1,2006-02-14,1,25,86.75,3.47,2007-05-14 13:44:29.996577
115,Wendy,Harrison,wendy.harrison@sakilacustomer.org,1,2006-02-14,1,27,86.73,3.212222222222222,2007-05-14 13:44:29.996577
567,Alfredo,Mcadams,alfredo.mcadams@sakilacustomer.org,1,2006-02-14,2,20,85.8,4.29,2007-04-30 21:34:59.996577
437,Randall,Neumann,randall.neumann@sakilacustomer.org,1,2006-02-14,2,20,85.8,4.29,2007-04-30 16:28:54.996577
382,Victor,Barkley,victor.barkley@sakilacustomer.org,1,2006-02-14,2,22,85.78,3.899090909090909,2007-04-30 05:59:27.996577
359,Willie,Markham,willie.markham@sakilacustomer.org,1,2006-02-14,2,22,85.78,3.899090909090909,2007-05-14 13:44:29.996577
455,Jon,Wiles,jon.wiles@sakilacustomer.org,1,2006-02-14,2,22,85.78,3.899090909090909,2007-04-29 00:56:51.996577
24,Kimberly,Lee,kimberly.lee@sakilacustomer.org,1,2006-02-14,2,23,85.77,3.7291304347826086,2007-04-30 13:37:13.996577
8,Susan,Wilson,susan.wilson@sakilacustomer.org,1,2006-02-14,2,23,85.77,3.7291304347826086,2007-04-30 20:36:55.996577
77,Jane,Bennett,jane.bennett@sakilacustomer.org,1,2006-02-14,2,23,85.77,3.7291304347826086,2007-04-30 22:37:59.996577
450,Jay,Robb,jay.robb@sakilacustomer.org,1,2006-02-14,1,25,85.75,3.43,2007-05-14 13:44:29.996577
542,Lonnie,Tirado,lonnie.tirado@sakilacustomer.org,1,2006-02-14,2,16,84.84,5.3025,2007-04-29 09:30:34.996577
55,Doris,Reed,doris.reed@sakilacustomer.org,1,2006-02-14,2,19,84.81,4.463684210526316,2007-04-30 15:03:23.996577
545,Julio,Noland,julio.noland@sakilacustomer.org,1,2006-02-14,2,19,84.81,4.463684210526316,2007-04-30 14:04:09.996577
539,Mathew,Bolin,mathew.bolin@sakilacustomer.org,1,2006-02-14,1,20,84.8,4.24,2007-04-30 12:46:42.996577
88,Bonnie,Hughes,bonnie.hughes@sakilacustomer.org,1,2006-02-14,2,20,84.8,4.24,2007-04-29 15:12:05.996577
299,James,Gannon,james.gannon@sakilacustomer.org,1,2006-02-14,2,21,84.79,4.037619047619048,2007-04-30 23:19:20.996577
6,Jennifer,Davis,jennifer.davis@sakilacustomer.org,1,2006-02-14,2,25,84.75,3.39,2007-04-28 17:15:49.996577
140,Eva,Ramos,eva.ramos@sakilacustomer.org,1,2006-02-14,1,18,83.82,4.656666666666666,2007-04-30 18:50:01.996577
480,Corey,Hauser,corey.hauser@sakilacustomer.org,1,2006-02-14,1,19,83.81,4.411052631578947,2007-04-30 16:22:05.996577
143,Leslie,Gordon,leslie.gordon@sakilacustomer.org,1,2006-02-14,1,20,83.8,4.19,2007-04-30 19:44:57.996577
440,Bernard,Colby,bernard.colby@sakilacustomer.org,1,2006-02-14,1,21,83.79,3.99,2007-05-14 13:44:29.996577
598,Wade,Delvalle,wade.delvalle@sakilacustomer.org,1,2006-02-14,1,22,83.78,3.808181818181818,2007-04-30 17:44:18.996577
340,Patrick,Newsom,patrick.newsom@sakilacustomer.org,1,2006-02-14,1,23,83.77,3.6421739130434783,2007-04-30 10:34:08.996577
496,Tyler,Wren,tyler.wren@sakilacustomer.org,1,2006-02-14,2,19,82.81,4.358421052631579,2007-05-14 13:44:29.996577
564,Bob,Pfeiffer,bob.pfeiffer@sakilacustomer.org,1,2006-02-14,2,22,82.78,3.7627272727272727,2007-04-30 20:10:01.996577
498,Gene,Sanborn,gene.sanborn@sakilacustomer.org,1,2006-02-14,1,24,82.76,3.4483333333333333,2007-04-30 05:28:34.996577
524,Jared,Ely,jared.ely@sakilacustomer.org,1,2006-02-14,1,17,81.83,4.813529411764706,2007-04-29 07:58:10.996577
483,Vernon,Chapa,vernon.chapa@sakilacustomer.org,1,2006-02-14,2,17,81.83,4.813529411764706,2007-04-29 03:27:22.996577
322,Jason,Morrissey,jason.morrissey@sakilacustomer.org,1,2006-02-14,1,19,81.81,4.305789473684211,2007-04-30 12:48:25.996577
308,Thomas,Grigsby,thomas.grigsby@sakilacustomer.org,1,2006-02-14,1,19,81.81,4.305789473684211,2007-04-30 21:50:35.996577
174,Yvonne,Watkins,yvonne.watkins@sakilacustomer.org,1,2006-02-14,2,19,81.81,4.305789473684211,2007-04-30 15:02:55.996577
165,Lorraine,Stephens,lorraine.stephens@sakilacustomer.org,1,2006-02-14,2,20,81.8,4.09,2007-04-30 10:35:24.996577
312,Mark,Rinehart,mark.rinehart@sakilacustomer.org,1,2006-02-14,2,20,81.8,4.09,2007-04-30 09:28:20.996577
4,Barbara,Jones,barbara.jones@sakilacustomer.org,1,2006-02-14,2,22,81.78,3.7172727272727273,2007-04-30 17:26:26.996577
534,Christian,Jung,christian.jung@sakilacustomer.org,0,2006-02-14,1,22,81.78,3.7172727272727273,2007-05-14 13:44:29.996577
527,Cory,Meehan,cory.meehan@sakilacustomer.org,1,2006-02-14,1,24,81.76,3.4066666666666667,2007-05-14 13:44:29.996577
215,Jessie,Banks,jessie.banks@sakilacustomer.org,1,2006-02-14,2,24,81.76,3.4066666666666667,2007-05-14 13:44:29.996577
151,Megan,Palmer,megan.palmer@sakilacustomer.org,1,2006-02-14,2,25,81.75,3.27,2007-04-30 18:30:28.996577
311,Paul,Trout,paul.trout@sakilacustomer.org,1,2006-02-14,2,15,80.85,5.39,2007-04-30 22:31:04.996577
449,Oscar,Aquino,oscar.aquino@sakilacustomer.org,1,2006-02-14,2,17,80.83,4.754705882352941,2007-04-30 18:38:45.996577
205,Eileen,Carr,eileen.carr@sakilacustomer.org,1,2006-02-14,2,18,80.82,4.49,2007-04-30 18:42:34.996577
316,Steven,Curley,steven.curley@sakilacustomer.org,1,2006-02-14,1,19,80.81,4.253157894736842,2007-04-30 22:51:05.996577
184,Vivian,Ruiz,vivian.ruiz@sakilacustomer.org,1,2006-02-14,1,20,80.8,4.04,2007-04-30 09:50:22.996577
287,Becky,Miles,becky.miles@sakilacustomer.org,1,2006-02-14,2,22,80.78,3.671818181818182,2007-05-14 13:44:29.996577
290,Kristina,Chambers,kristina.chambers@sakilacustomer.org,1,2006-02-14,1,22,80.78,3.671818181818182,2007-04-30 23:02:18.996577
521,Roland,South,roland.south@sakilacustomer.org,1,2006-02-14,2,23,80.77,3.5117391304347825,2007-05-14 13:44:29.996577
357,Keith,Rico,keith.rico@sakilacustomer.org,1,2006-02-14,1,23,80.77,3.5117391304347825,2007-04-30 12:12:41.996577
304,David,Royal,david.royal@sakilacustomer.org,1,2006-02-14,2,19,79.81,4.200526315789474,2007-04-30 15:58:14.996577
109,Edna,West,edna.west@sakilacustomer.org,1,2006-02-14,2,19,79.81,4.200526315789474,2007-04-30 12:08:08.996577
282,Jenny,Castro,jenny.castro@sakilacustomer.org,1,2006-02-14,2,20,79.8,3.99,2007-05-14 13:44:29.996577
185,Roberta,Harper,roberta.harper@sakilacustomer.org,1,2006-02-14,1,20,79.8,3.99,2007-04-30 21:32:39.996577
387,Jesse,Schilling,jesse.schilling@sakilacustomer.org,1,2006-02-14,2,22,79.78,3.6263636363636365,2007-04-28 16:55:55.996577
391,Clarence,Gamez,clarence.gamez@sakilacustomer.org,1,2006-02-14,1,25,79.75,3.19,2007-04-30 23:27:18.996577
429,Frederick,Isbell,frederick.isbell@sakilacustomer.org,1,2006-02-14,2,16,78.84,4.9275,2007-04-30 11:13:00.996577
599,Austin,Cintron,austin.cintron@sakilacustomer.org,1,2006-02-14,2,18,78.82,4.378888888888889,2007-04-30 05:09:45.996577
18,Carol,Garcia,carol.garcia@sakilacustomer.org,1,2006-02-14,2,19,78.81,4.1478947368421055,2007-04-30 07:41:47.996577
338,Dennis,Gilman,dennis.gilman@sakilacustomer.org,1,2006-02-14,1,20,78.8,3.94,2007-04-30 22:01:06.996577
9,Margaret,Moore,margaret.moore@sakilacustomer.org,1,2006-02-14,2,20,78.8,3.94,2007-05-14 13:44:29.996577
298,Erika,Pena,erika.pena@sakilacustomer.org,1,2006-02-14,1,21,78.79,3.751904761904762,2007-04-29 17:00:39.996577
62,Joan,Cooper,joan.cooper@sakilacustomer.org,1,2006-02-14,1,21,78.79,3.751904761904762,2007-04-30 18:35:36.996577
227,Colleen,Burton,colleen.burton@sakilacustomer.org,1,2006-02-14,1,22,78.78,3.580909090909091,2007-05-14 13:44:29.996577
435,Ricky,Shelby,ricky.shelby@sakilacustomer.org,1,2006-02-14,2,23,78.77,3.424782608695652,2007-04-30 13:30:59.996577
223,Melinda,Fernandez,melinda.fernandez@sakilacustomer.org,1,2006-02-14,1,16,77.84,4.865,2007-04-30 17:44:05.996577
402,Luis,Yanez,luis.yanez@sakilacustomer.org,1,2006-02-14,1,19,77.81,4.0952631578947365,2007-04-30 08:36:59.996577
134,Emma,Boyd,emma.boyd@sakilacustomer.org,1,2006-02-14,1,19,77.81,4.0952631578947365,2007-04-29 13:27:30.996577
394,Chris,Brothers,chris.brothers@sakilacustomer.org,1,2006-02-14,2,20,77.8,3.89,2007-05-14 13:44:29.996577
384,Ernest,Stepp,ernest.stepp@sakilacustomer.org,1,2006-02-14,2,21,77.79,3.704285714285714,2007-04-29 06:06:14.996577
104,Rita,Graham,rita.graham@sakilacustomer.org,1,2006-02-14,1,22,77.78,3.5354545454545456,2007-04-30 16:00:29.996577
243,Lydia,Burke,lydia.burke@sakilacustomer.org,1,2006-02-14,1,23,77.77,3.381304347826087,2007-04-30 22:58:10.996577
246,Marian,Mendoza,marian.mendoza@sakilacustomer.org,1,2006-02-14,1,18,76.82,4.267777777777778,2007-04-30 23:30:44.996577
93,Phyllis,Foster,phyllis.foster@sakilacustomer.org,1,2006-02-14,1,20,76.8,3.84,2007-04-28 22:44:49.996577
118,Kim,Cruz,kim.cruz@sakilacustomer.org,1,2006-02-14,1,20,76.8,3.84,2007-04-30 17:33:01.996577
224,Pearl,Garza,pearl.garza@sakilacustomer.org,1,2006-02-14,2,22,76.78,3.49,2007-04-30 10:34:24.996577
70,Christina,Ramirez,christina.ramirez@sakilacustomer.org,1,2006-02-14,2,17,75.83,4.460588235294118,2007-04-29 17:36:23.996577
270,Leah,Curtis,leah.curtis@sakilacustomer.org,1,2006-02-14,1,19,75.81,3.99,2007-04-30 18:11:44.996577
358,Samuel,Marlow,samuel.marlow@sakilacustomer.org,1,2006-02-14,2,20,75.8,3.79,2007-04-30 23:01:53.996577
551,Clayton,Barbee,clayton.barbee@sakilacustomer.org,1,2006-02-14,2,21,75.79,3.609047619047619,2007-04-30 14:04:05.996577
183,Ida,Andrews,ida.andrews@sakilacustomer.org,1,2006-02-14,2,22,75.78,3.4445454545454544,2007-04-30 13:46:45.996577
530,Darryl,Ashcraft,darryl.ashcraft@sakilacustomer.org,1,2006-02-14,2,22,75.78,3.4445454545454544,2007-05-14 13:44:29.996577
194,Kristen,Chavez,kristen.chavez@sakilacustomer.org,1,2006-02-14,2,16,74.84,4.6775,2007-04-30 05:53:21.996577
412,Allen,Butterfield,allen.butterfield@sakilacustomer.org,1,2006-02-14,2,17,74.83,4.401764705882353,2007-05-14 13:44:29.996577
555,Dwight,Lombardi,dwight.lombardi@sakilacustomer.org,1,2006-02-14,1,17,74.83,4.401764705882353,2007-04-30 18:29:00.996577
327,Larry,Thrasher,larry.thrasher@sakilacustomer.org,1,2006-02-14,2,19,74.81,3.9373684210526316,2007-05-14 13:44:29.996577
420,Jacob,Lance,jacob.lance@sakilacustomer.org,1,2006-02-14,1,20,74.8,3.74,2007-04-30 17:12:42.996577
76,Irene,Price,irene.price@sakilacustomer.org,1,2006-02-14,2,21,74.79,3.5614285714285714,2007-04-30 18:37:58.996577
142,April,Burns,april.burns@sakilacustomer.org,1,2006-02-14,1,23,74.77,3.2508695652173913,2007-05-14 13:44:29.996577
398,Antonio,Meek,antonio.meek@sakilacustomer.org,1,2006-02-14,1,15,73.85,4.923333333333333,2007-04-30 13:44:17.996577
291,Toni,Holt,toni.holt@sakilacustomer.org,1,2006-02-14,1,17,73.83,4.342941176470588,2007-04-30 13:24:12.996577
399,Danny,Isom,danny.isom@sakilacustomer.org,1,2006-02-14,1,18,73.82,4.101111111111111,2007-04-30 07:09:20.996577
152,Alicia,Mills,alicia.mills@sakilacustomer.org,1,2006-02-14,1,19,73.81,3.884736842105263,2007-05-14 13:44:29.996577
79,Rachel,Barnes,rachel.barnes@sakilacustomer.org,1,2006-02-14,1,19,73.81,3.884736842105263,2007-04-30 15:51:05.996577
428,Herbert,Kruger,herbert.kruger@sakilacustomer.org,1,2006-02-14,2,19,73.81,3.884736842105263,2007-04-30 15:37:28.996577
543,Lance,Pemberton,lance.pemberton@sakilacustomer.org,1,2006-02-14,1,20,73.8,3.69,2007-04-30 22:39:45.996577
596,Enrique,Forsythe,enrique.forsythe@sakilacustomer.org,1,2006-02-14,1,22,73.78,3.3536363636363635,2007-05-14 13:44:29.996577
335,Gregory,Mauldin,gregory.mauldin@sakilacustomer.org,1,2006-02-14,1,22,73.78,3.3536363636363635,2007-05-14 13:44:29.996577
411,Norman,Currier,norman.currier@sakilacustomer.org,1,2006-02-14,1,24,73.76,3.0733333333333333,2007-05-14 13:44:29.996577
95,Paula,Bryant,paula.bryant@sakilacustomer.org,1,2006-02-14,2,17,72.83,4.284117647058824,2007-04-30 20:12:56.996577
556,Armando,Gruber,armando.gruber@sakilacustomer.org,1,2006-02-14,2,18,72.82,4.045555555555556,2007-04-30 19:29:13.996577
325,Timothy,Bunn,timothy.bunn@sakilacustomer.org,1,2006-02-14,1,18,72.82,4.045555555555556,2007-04-30 18:14:55.996577
85,Anne,Powell,anne.powell@sakilacustomer.org,1,2006-02-14,2,21,72.79,3.466190476190476,2007-04-30 19:44:59.996577
301,Robert,Baughman,robert.baughman@sakilacustomer.org,1,2006-02-14,2,15,71.85,4.79,2007-04-30 19:59:28.996577
222,Delores,Hansen,delores.hansen@sakilacustomer.org,1,2006-02-14,2,16,71.84,4.49,2007-04-30 17:30:33.996577
94,Norma,Gonzales,norma.gonzales@sakilacustomer.org,1,2006-02-14,1,19,71.81,3.7794736842105263,2007-05-14 13:44:29.996577
430,Ray,Houle,ray.houle@sakilacustomer.org,1,2006-02-14,1,20,71.8,3.59,2007-04-30 20:32:30.996577
278,Billie,Horton,billie.horton@sakilacustomer.org,1,2006-02-14,2,21,71.79,3.4185714285714286,2007-04-30 20:24:39.996577
177,Samantha,Duncan,samantha.duncan@sakilacustomer.org,1,2006-02-14,2,23,71.77,3.1204347826086956,2007-04-30 10:52:43.996577
255,Irma,Pearson,irma.pearson@sakilacustomer.org,1,2006-02-14,2,18,70.82,3.9344444444444444,2007-04-30 05:50:18.996577
378,Eugene,Culpepper,eugene.culpepper@sakilacustomer.org,1,2006-02-14,1,18,70.82,3.9344444444444444,2007-04-30 11:48:34.996577
370,Wayne,Truong,wayne.truong@sakilacustomer.org,1,2006-02-14,2,19,70.81,3.7268421052631577,2007-04-30 19:07:01.996577
303,William,Satterfield,william.satterfield@sakilacustomer.org,1,2006-02-14,2,19,70.81,3.7268421052631577,2007-04-30 23:25:13.996577
117,Edith,Mcdonald,edith.mcdonald@sakilacustomer.org,1,2006-02-14,1,17,69.83,4.107647058823529,2007-04-29 14:47:43.996577
369,Fred,Wheat,fred.wheat@sakilacustomer.org,1,2006-02-14,2,21,69.79,3.3233333333333333,2007-05-14 13:44:29.996577
514,Franklin,Troutman,franklin.troutman@sakilacustomer.org,1,2006-02-14,2,21,69.79,3.3233333333333333,2007-04-30 04:52:01.996577
310,Daniel,Cabral,daniel.cabral@sakilacustomer.org,1,2006-02-14,2,13,68.87,5.297692307692308,2007-04-30 23:47:28.996577
465,Floyd,Gandy,floyd.gandy@sakilacustomer.org,1,2006-02-14,1,16,68.84,4.3025,2007-04-27 19:01:34.996577
525,Adrian,Clary,adrian.clary@sakilacustomer.org,1,2006-02-14,2,18,68.82,3.8233333333333333,2007-05-14 13:44:29.996577
355,Terry,Grissom,terry.grissom@sakilacustomer.org,1,2006-02-14,2,19,68.81,3.621578947368421,2007-05-14 13:44:29.996577
283,Felicia,Sutton,felicia.sutton@sakilacustomer.org,1,2006-02-14,1,23,68.77,2.99,2007-04-30 21:41:19.996577
48,Ann,Evans,ann.evans@sakilacustomer.org,1,2006-02-14,1,14,67.86,4.847142857142857,2007-04-30 18:46:53.996577
464,Jerome,Kenyon,jerome.kenyon@sakilacustomer.org,1,2006-02-14,1,14,67.86,4.847142857142857,2007-04-30 02:04:00.996577
315,Kenneth,Gooden,kenneth.gooden@sakilacustomer.org,0,2006-02-14,2,14,67.86,4.847142857142857,2007-05-14 13:44:29.996577
218,Vera,Mccoy,vera.mccoy@sakilacustomer.org,1,2006-02-14,1,18,67.82,3.767777777777778,2007-04-30 19:41:24.996577
191,Jeanette,Greene,jeanette.greene@sakilacustomer.org,1,2006-02-14,1,18,66.82,3.712222222222222,2007-05-14 13:44:29.996577
458,Lloyd,Dowd,lloyd.dowd@sakilacustomer.org,1,2006-02-14,1,19,66.81,3.5163157894736843,2007-04-28 19:37:12.996577
568,Alberto,Henning,alberto.henning@sakilacustomer.org,1,2006-02-14,2,21,66.79,3.1804761904761905,2007-05-14 13:44:29.996577
272,Kay,Caldwell,kay.caldwell@sakilacustomer.org,1,2006-02-14,1,13,65.87,5.066923076923077,2007-04-30 08:54:45.996577
353,Jonathan,Scarborough,jonathan.scarborough@sakilacustomer.org,1,2006-02-14,1,17,65.83,3.8723529411764708,2007-04-30 18:18:01.996577
328,Jeffrey,Spear,jeffrey.spear@sakilacustomer.org,1,2006-02-14,2,17,65.83,3.8723529411764708,2007-04-30 10:36:01.996577
413,Marvin,Yee,marvin.yee@sakilacustomer.org,1,2006-02-14,2,19,65.81,3.4636842105263157,2007-04-28 03:29:44.996577
164,Joann,Gardner,joann.gardner@sakilacustomer.org,1,2006-02-14,2,15,64.85,4.323333333333333,2007-04-29 20:51:24.996577
344,Henry,Billingsley,henry.billingsley@sakilacustomer.org,1,2006-02-14,1,16,64.84,4.0525,2007-04-30 08:56:47.996577
326,Jose,Andrew,jose.andrew@sakilacustomer.org,1,2006-02-14,1,18,64.82,3.601111111111111,2007-04-30 22:05:25.996577
313,Donald,Mahon,donald.mahon@sakilacustomer.org,1,2006-02-14,2,16,63.84,3.99,2007-04-30 10:40:26.996577
548,Allan,Cornish,allan.cornish@sakilacustomer.org,1,2006-02-14,1,16,63.84,3.99,2007-05-14 13:44:29.996577
350,Juan,Fraley,juan.fraley@sakilacustomer.org,1,2006-02-14,1,21,63.79,3.0376190476190477,2007-04-27 15:23:51.996577
557,Felix,Gaffney,felix.gaffney@sakilacustomer.org,1,2006-02-14,1,22,63.78,2.899090909090909,2007-05-14 13:44:29.996577
492,Lester,Kraus,lester.kraus@sakilacustomer.org,1,2006-02-14,2,15,62.85,4.19,2007-04-27 07:29:49.996577
549,Nelson,Christenson,nelson.christenson@sakilacustomer.org,1,2006-02-14,1,16,62.84,3.9275,2007-04-30 22:53:31.996577
401,Tony,Carranza,tony.carranza@sakilacustomer.org,1,2006-02-14,2,19,62.81,3.3057894736842104,2007-04-30 21:57:31.996577
330,Scott,Shelley,scott.shelley@sakilacustomer.org,1,2006-02-14,1,18,60.82,3.378888888888889,2007-05-14 13:44:29.996577
136,Anita,Morales,anita.morales@sakilacustomer.org,1,2006-02-14,2,14,59.86,4.275714285714286,2007-04-30 15:43:53.996577
162,Lauren,Hudson,lauren.hudson@sakilacustomer.org,1,2006-02-14,2,17,59.83,3.5194117647058825,2007-05-14 13:44:29.996577
159,Jill,Hawkins,jill.hawkins@sakilacustomer.org,1,2006-02-14,1,17,58.83,3.4605882352941175,2007-04-30 13:23:37.996577
97,Annie,Russell,annie.russell@sakilacustomer.org,1,2006-02-14,2,18,58.82,3.267777777777778,2007-04-30 01:47:54.996577
252,Mattie,Hoffman,mattie.hoffman@sakilacustomer.org,1,2006-02-14,2,20,58.8,2.94,2007-05-14 13:44:29.996577
61,Katherine,Rivera,katherine.rivera@sakilacustomer.org,1,2006-02-14,2,13,57.87,4.451538461538462,2007-04-30 01:57:33.996577
124,Sheila,Wells,sheila.wells@sakilacustomer.org,0,2006-02-14,1,14,57.86,4.132857142857143,2007-04-30 15:45:16.996577
395,Johnny,Turpin,johnny.turpin@sakilacustomer.org,1,2006-02-14,2,19,57.81,3.0426315789473684,2007-04-28 12:58:39.996577
271,Penny,Neal,penny.neal@sakilacustomer.org,0,2006-02-14,1,16,56.84,3.5525,2007-04-30 20:40:09.996577
250,Jo,Fowler,jo.fowler@sakilacustomer.org,1,2006-02-14,2,15,54.85,3.6566666666666667,2007-04-30 07:14:14.996577
288,Bobbie,Craig,bobbie.craig@sakilacustomer.org,1,2006-02-14,1,19,52.81,2.7794736842105263,2007-04-30 19:47:52.996577
586,Kirk,Stclair,kirk.stclair@sakilacustomer.org,1,2006-02-14,1,17,50.83,2.99,2007-04-30 12:38:14.996577
110,Tiffany,Jordan,tiffany.jordan@sakilacustomer.org,1,2006-02-14,2,12,49.88,4.156666666666666,2007-04-27 21:08:32.996577
320,Anthony,Schwab,anthony.schwab@sakilacustomer.org,1,2006-02-14,2,15,47.85,3.19,2007-04-30 22:51:08.996577
248,Caroline,Bowman,caroline.bowman@sakilacustomer.org,1,2006-02-14,1,13,37.87,2.913076923076923,2007-04-28 05:38:37.996577
281,Leona,Obrien,leona.obrien@sakilacustomer.org,1,2006-02-14,2,10,32.9,3.29,2007-04-28 20:33:50.996577
318,Brian,Wyman,brian.wyman@sakilacustomer.org,1,2006-02-14,1,7,27.93,3.99,2007-04-30 16:54:17.996577
